id,price
110017,50.0
53497,18.0
72713,52.0
63709,22.0
106108,16.0
95337,55.0
39590,16.0
89189,30.0
54283,45.0
48073,16.0
1174,12.0
79293,12.0
506,12.0
100889,125.0
51009,43.0
55013,44.0
83201,95.0
57325,12.0
76153,20.0
41970,60.0
17942,18.0
110552,32.0
59474,13.0
1959,35.0
23897,20.0
48442,35.0
124160,65.0
12471,15.0
71805,20.0
39163,35.0
117129,13.0
38883,12.0
129866,36.0
118154,18.0
398,13.0
101959,20.0
28433,35.0
80743,45.0
89861,60.0
98500,27.0
73556,15.0
80748,48.0
102930,20.0
107673,35.0
81572,25.0
106209,35.0
17475,22.0
80888,20.0
30697,30.0
55790,25.0
25644,18.0
76699,14.0
76271,35.0
122317,75.0
40387,20.0
38476,17.0
116835,45.0
1185,19.0
62617,20.0
109561,18.0
76620,28.0
3071,145.0
15965,15.0
72338,25.0
114283,70.0
17948,22.0
51431,18.0
24106,95.0
6573,273.0
39189,17.0
100252,120.0
25845,37.0
117864,125.0
16365,29.0
123386,22.0
75697,13.0
62394,25.0
88378,60.0
99642,30.0
122388,16.0
75972,12.0
109595,32.0
65260,16.0
73861,7.0
3004,30.0
94548,85.0
94714,32.0
57413,19.0
43917,61.0
22941,13.0
100012,150.0
29797,60.0
126323,42.0
46202,30.0
43370,35.0
55605,22.0
2642,13.0
94757,52.0
59860,59.0
78249,12.0
92409,13.0
99521,19.0
59976,50.0
93704,106.0
87615,28.0
102726,48.0
46625,34.0
7687,25.0
42978,57.0
44397,40.0
94733,59.0
91340,48.0
24281,15.0
77843,60.0
30564,15.0
110029,50.0
1113,15.0
95144,45.0
102171,35.0
105051,40.0
70271,40.0
28506,14.0
104265,28.0
16608,13.0
22498,42.0
23465,60.0
63978,10.0
23214,55.0
126453,20.0
80345,77.0
11252,70.0
105522,36.0
83224,12.0
39837,14.0
58870,27.0
81290,100.0
29807,24.0
15498,90.0
64262,30.0
43300,16.0
14931,35.0
103166,12.0
95257,12.0
127796,20.0
76249,65.0
121767,20.0
39072,70.0
105176,42.0
8654,60.0
16871,35.0
116887,40.0
40332,50.0
73708,65.0
70086,42.0
81426,8.0
57059,35.0
981,10.0
100333,45.0
80303,42.0
9359,17.0
118686,9.0
60005,44.0
16837,16.0
125324,25.0
64615,48.0
75456,18.0
52091,60.0
23215,28.0
69958,13.0
125448,50.0
116981,30.0
11984,20.0
67134,65.0
15054,95.0
116888,60.0
113950,33.0
28456,65.0
65902,52.0
111207,22.0
2529,25.0
105774,16.0
26031,13.0
106935,11.0
41394,55.0
114240,18.0
117784,29.0
56628,22.0
91808,24.0
93689,10.0
58011,24.0
97316,25.0
52716,11.0
114779,30.0
86859,17.0
40820,39.0
10434,30.0
4135,65.0
66709,26.0
54470,36.0
31115,25.0
17860,25.0
41725,30.0
108915,22.0
95525,52.0
120576,15.0
127548,30.0
41817,25.0
11576,75.0
113108,20.0
31837,55.0
90183,39.0
96934,55.0
1140,25.0
52648,47.0
111492,27.0
2563,25.0
112021,12.0
80618,44.0
89368,20.0
88521,16.0
60282,27.0
12780,40.0
126460,38.0
122695,22.0
33015,24.0
91147,18.0
43419,14.0
19409,15.0
2368,20.0
14374,26.0
37573,20.0
14631,49.0
3006,55.0
101110,25.0
57249,13.0
101656,20.0
18274,23.0
64736,35.0
25600,69.0
43781,85.0
94947,18.0
119588,15.0
96440,28.0
26836,29.0
38895,26.0
69279,19.0
123434,28.0
43027,35.0
50991,26.0
27490,14.0
4073,46.0
111894,45.0
120769,52.0
104915,20.0
104282,120.0
105957,17.0
37775,23.0
51532,29.0
119700,40.0
9663,40.0
32308,15.0
92021,35.0
113952,13.0
25193,20.0
104640,26.0
25605,48.0
81168,12.0
52163,40.0
48679,11.0
103863,60.0
104850,40.0
116833,225.0
114739,24.0
11319,55.0
120767,36.0
66741,42.0
28372,53.0
50683,16.0
8506,30.0
96445,26.0
110891,15.0
1416,30.0
72660,19.0
116493,75.0
47533,19.0
19711,55.0
3411,9.0
115112,24.0
44227,50.0
1583,60.0
36166,32.0
18919,18.0
36318,30.0
124771,15.0
38407,8.0
41499,30.0
67587,65.0
69180,10.0
107358,19.0
69802,25.0
79738,29.0
28719,30.0
63309,30.0
8001,50.0
15482,32.0
73147,32.0
127381,15.0
41422,99.0
19871,20.0
105847,20.0
93869,48.0
19108,18.0
98115,94.0
109910,26.0
45039,49.0
38255,75.0
57407,28.0
82621,36.0
44367,15.0
89997,39.0
73482,90.0
24188,21.0
5634,35.0
65928,50.0
31574,35.0
80335,45.0
70057,12.0
21357,30.0
80041,53.0
105966,16.0
65855,10.0
25507,21.0
91003,15.0
34200,11.0
115603,22.0
37578,12.0
19617,35.0
101963,22.0
105380,14.0
62868,12.0
8852,45.0
123964,10.0
128796,12.0
52890,200.0
87386,18.0
28204,30.0
86786,17.0
88710,16.0
115857,35.0
50273,32.0
104649,20.0
58330,12.0
17336,25.0
75308,11.0
28158,16.0
119879,85.0
71640,17.0
27973,35.0
73022,23.0
65368,60.0
85753,45.0
55964,95.0
87748,21.0
127916,28.0
124667,13.0
78931,14.0
27664,43.0
36716,18.0
26009,54.0
19999,11.0
58918,63.0
21952,45.0
104037,21.0
108301,13.0
85059,125.0
43950,50.0
22365,65.0
41024,32.0
75182,15.0
78838,20.0
57126,30.0
58886,12.0
129428,15.0
60208,65.0
10762,75.0
20664,21.0
22809,48.0
91260,11.0
109035,9.0
24941,15.0
94135,60.0
70313,75.0
99907,12.0
89649,28.0
117297,15.0
88822,35.0
118991,12.0
62079,12.0
80372,20.0
42340,65.0
54059,19.0
26553,49.0
4972,19.0
57914,23.0
13201,17.0
77749,56.0
34290,25.0
77687,25.0
114962,10.0
84179,50.0
29551,40.0
95213,72.0
106558,14.0
31957,37.0
41897,30.0
10231,27.0
52419,18.0
101407,11.0
71107,35.0
30428,85.0
24112,40.0
86042,65.0
79539,37.0
7496,28.0
13480,36.0
127281,29.0
43920,80.0
106740,15.0
64251,45.0
10803,20.0
62952,18.0
116918,65.0
98724,45.0
81358,50.0
26194,39.0
55081,13.0
22622,20.0
24140,76.0
36511,40.0
128541,45.0
39268,65.0
13446,30.0
28647,39.0
86131,30.0
129637,19.0
13204,15.0
87561,10.0
89875,70.0
51070,20.0
100704,80.0
101508,28.0
127151,12.0
51334,27.0
72583,19.0
67770,24.0
68734,38.0
12469,12.0
68953,26.0
58794,26.0
100008,175.0
45273,35.0
103020,12.0
12547,22.0
48250,45.0
49921,45.0
23898,30.0
18943,38.0
84766,25.0
114789,25.0
33651,19.0
127872,16.0
12229,40.0
69255,15.0
6522,19.0
128934,60.0
84828,279.0
90250,36.0
22991,10.0
17102,26.0
67351,30.0
120813,32.0
75228,20.0
61777,16.0
55699,18.0
62120,36.0
104836,22.0
46490,50.0
117510,24.0
79597,17.0
116765,13.0
92441,11.0
51894,45.0
117821,9.0
34817,10.0
59882,225.0
29050,18.0
90906,13.0
32296,45.0
84313,15.0
63678,25.0
123044,36.0
38077,70.0
43277,13.0
71091,40.0
28288,25.0
44052,38.0
39097,33.0
20338,42.0
125015,25.0
105421,35.0
126864,38.0
39385,23.0
70507,34.0
84063,29.0
103511,22.0
121710,16.0
28111,39.0
96468,11.0
59412,35.0
523,65.0
78085,10.0
31570,27.0
124945,30.0
84546,15.0
7625,15.0
110112,46.0
85215,15.0
81620,56.0
91140,35.0
1966,40.0
74090,35.0
94048,36.0
119379,19.0
108328,42.0
85202,50.0
20095,18.0
106771,24.0
94160,18.0
57858,59.0
124847,11.0
119480,13.0
117641,10.0
53618,19.0
100525,90.0
461,29.0
86207,14.0
18966,25.0
122090,50.0
120090,30.0
8774,95.0
89294,26.0
11943,13.0
58168,13.0
45392,28.0
123075,75.0
23619,250.0
45787,100.0
35452,32.0
51865,42.0
125900,14.0
12531,14.0
66642,27.0
29411,20.0
25217,50.0
28985,15.0
90577,50.0
116001,16.0
98745,30.0
29356,16.0
111581,14.0
9082,8.0
55329,30.0
46234,22.0
23321,34.0
129622,27.0
10772,16.0
97497,22.0
126080,20.0
1053,30.0
93313,15.0
62498,28.0
11414,30.0
47642,30.0
5235,44.0
24973,45.0
62472,15.0
112836,10.0
7917,16.0
32079,18.0
109448,50.0
127154,35.0
99903,20.0
99232,30.0
60307,29.0
36286,50.0
73845,19.0
37618,36.0
100795,17.0
90004,56.0
63130,64.0
2067,65.0
26437,75.0
126095,14.0
25657,10.0
14229,32.0
119224,15.0
93682,18.0
103970,48.0
67137,55.0
112000,25.0
68646,16.0
36261,12.0
107633,22.0
26257,35.0
40068,15.0
12967,24.0
55693,25.0
119841,15.0
39272,18.0
97451,50.0
31694,14.0
84565,13.0
62339,25.0
112476,85.0
100531,45.0
64015,20.0
5020,75.0
31608,20.0
86028,9.0
69364,24.0
61914,10.0
89123,23.0
55508,49.0
69709,23.0
111100,25.0
38793,25.0
122302,32.0
20848,15.0
16860,24.0
101949,60.0
45230,56.0
33184,20.0
71780,50.0
123363,20.0
119907,37.0
14153,16.0
95194,25.0
51684,18.0
53342,30.0
44046,14.0
108567,18.0
1125,38.0
95736,60.0
68597,31.0
110460,16.0
52060,15.0
109790,92.0
120488,11.0
59915,52.0
65518,18.0
58997,16.0
65205,48.0
59931,22.0
82891,20.0
124028,13.0
57889,85.0
117369,25.0
120212,19.0
51587,25.0
56362,15.0
120022,63.0
26017,11.0
99119,34.0
6976,10.0
67577,22.0
118988,25.0
45295,22.0
120754,65.0
111941,15.0
23745,48.0
99316,65.0
126853,13.0
71059,19.0
14313,28.0
44628,15.0
50198,15.0
124973,16.0
5498,90.0
93583,16.0
87966,17.0
31695,20.0
119211,15.0
35732,26.0
49469,54.0
23389,15.0
45573,175.0
118009,10.0
41982,25.0
51071,12.0
94100,35.0
87026,28.0
116321,17.0
55158,22.0
113775,47.0
52320,24.0
36804,12.0
94306,62.0
12733,43.0
89455,48.0
81767,35.0
124793,14.0
24002,24.0
45739,20.0
107114,22.0
60520,48.0
123139,13.0
744,48.0
61626,49.0
42627,29.0
62606,26.0
15076,10.0
53604,12.0
19215,38.0
80833,80.0
28907,13.0
120839,13.0
12141,29.0
96546,20.0
34208,13.0
27287,12.0
29443,36.0
73680,18.0
104700,24.0
24568,19.0
45217,25.0
37314,14.0
78835,69.0
115824,12.0
66029,14.0
102447,22.0
4330,42.0
53899,14.0
54832,12.0
41912,55.0
85600,16.0
76297,29.0
3656,85.0
86,20.0
30812,52.0
48151,25.0
80997,22.0
28551,17.0
116408,12.0
42327,22.0
1887,48.0
52489,24.0
79388,20.0
30411,12.0
129765,22.0
2692,18.0
28911,10.0
51197,18.0
15003,45.0
125427,95.0
66345,46.0
37331,28.0
59094,35.0
85233,20.0
102736,12.0
112042,15.0
41221,11.0
57792,40.0
34046,11.0
127602,25.0
122946,450.0
87365,18.0
54503,24.0
65460,30.0
99827,24.0
77979,18.0
25695,20.0
3641,15.0
66658,18.0
6168,63.0
67529,30.0
64141,29.0
13015,21.0
124271,35.0
26104,20.0
55024,20.0
113141,17.0
34784,12.0
70274,29.0
81907,99.0
118647,13.0
33594,25.0
102855,11.0
85208,28.0
63428,40.0
104697,22.0
62581,15.0
41512,16.0
127397,15.0
92113,50.0
29389,52.0
56473,52.0
80170,68.0
81456,22.0
90067,14.0
69019,63.0
48284,60.0
106665,15.0
71254,10.0
67072,24.0
126702,15.0
89347,16.0
120680,30.0
66365,25.0
125917,45.0
9744,27.0
632,34.0
83494,22.0
115880,42.0
94369,50.0
7818,14.0
75376,24.0
8243,19.0
31477,35.0
120703,19.0
89559,56.0
108051,10.0
47470,72.0
102643,20.0
125874,42.0
122895,25.0
96223,13.0
62122,14.0
8867,75.0
9858,13.0
73909,15.0
125815,17.0
86248,40.0
24373,15.0
12736,19.0
29829,14.0
37148,35.0
88977,13.0
61661,26.0
56335,35.0
48531,35.0
10800,112.0
58731,65.0
128792,60.0
60260,18.0
110042,45.0
89680,18.0
23678,55.0
108129,35.0
82990,10.0
80378,9.0
85608,17.0
120323,39.0
23428,15.0
122610,9.0
66080,25.0
40595,55.0
106021,40.0
15340,11.0
121016,25.0
90629,30.0
24174,14.0
51794,15.0
118299,38.0
22320,50.0
94550,92.0
97605,90.0
90486,40.0
79230,17.0
47983,25.0
92832,10.0
26593,15.0
124566,9.0
33298,14.0
73560,35.0
3182,20.0
3103,24.0
27142,20.0
20442,12.0
85985,31.0
65310,29.0
24234,20.0
74340,10.0
98864,14.0
32010,105.0
33655,45.0
128165,32.0
115388,15.0
20205,20.0
63816,45.0
84556,45.0
16518,7.0
21735,13.0
38805,35.0
68812,14.0
50438,16.0
114595,38.0
22879,25.0
16701,15.0
84218,42.0
90547,135.0
111598,18.0
23349,20.0
91551,16.0
20391,110.0
45449,56.0
26255,21.0
34720,28.0
16316,58.0
32044,55.0
124897,35.0
100953,19.0
100718,15.0
42965,17.0
62748,16.0
68754,13.0
78548,33.0
54752,95.0
124694,18.0
79688,29.0
34015,75.0
71811,20.0
28880,24.0
80193,39.0
127585,50.0
68024,40.0
10455,18.0
96979,26.0
100877,54.0
91580,19.0
80567,38.0
98643,10.0
68859,32.0
84619,110.0
47537,12.0
92934,20.0
39079,52.0
4450,22.0
79251,15.0
69827,16.0
57688,35.0
14661,50.0
66958,25.0
36591,140.0
66814,15.0
78877,18.0
42939,23.0
46169,22.0
46772,24.0
93904,19.0
50312,8.0
107046,25.0
41327,14.0
121058,30.0
30112,120.0
91657,28.0
32789,46.0
122844,25.0
56181,18.0
108276,12.0
129754,25.0
107492,15.0
40056,20.0
54072,18.0
18907,18.0
52755,20.0
162,28.0
56214,40.0
96083,40.0
98773,32.0
50775,45.0
46634,32.0
55777,14.0
111122,40.0
19370,24.0
100076,35.0
118984,22.0
66184,80.0
7185,44.0
91418,13.0
36495,85.0
59466,30.0
43848,12.0
59731,15.0
66012,95.0
1066,38.0
58317,23.0
68930,55.0
76137,8.0
81637,45.0
75568,19.0
48257,45.0
56904,40.0
41382,36.0
91530,36.0
62328,70.0
114536,90.0
44632,62.0
54826,15.0
26404,150.0
61093,20.0
65519,35.0
11756,22.0
59881,30.0
28535,17.0
75132,30.0
102785,18.0
105437,18.0
79082,25.0
114057,15.0
118025,19.0
60796,30.0
47878,28.0
65112,60.0
122726,160.0
59688,62.0
93772,30.0
25996,35.0
57328,15.0
93804,8.0
37507,80.0
64103,34.0
124545,22.0
126788,35.0
90309,30.0
92379,34.0
30157,20.0
43836,16.0
22515,195.0
6136,35.0
33508,18.0
3462,24.0
81594,20.0
17104,18.0
5533,13.0
40966,20.0
128200,18.0
100799,45.0
3272,18.0
36348,17.0
69527,62.0
91959,11.0
98259,12.0
61909,10.0
90335,83.0
57872,83.0
84277,60.0
63096,14.0
45533,51.0
68257,35.0
51024,45.0
44587,170.0
84023,50.0
87585,90.0
118599,11.0
87685,16.0
22388,20.0
42592,15.0
104304,35.0
58885,10.0
41899,32.0
97114,14.0
19762,59.0
76055,20.0
59527,130.0
62630,12.0
113114,50.0
107771,29.0
125791,24.0
9067,35.0
80318,30.0
109891,18.0
27803,66.0
56208,30.0
55382,40.0
48154,45.0
81796,16.0
86739,65.0
22383,49.0
11048,48.0
65485,40.0
34472,13.0
98382,52.0
41380,15.0
77030,125.0
5464,50.0
57397,18.0
124642,40.0
123768,60.0
109300,9.0
82707,18.0
93800,6.0
86182,40.0
95911,23.0
105319,14.0
78554,38.0
41836,85.0
85552,18.0
92820,27.0
107057,10.0
5279,27.0
47694,25.0
29926,20.0
78508,15.0
102771,11.0
42094,15.0
13150,22.0
18240,32.0
16987,22.0
54602,48.0
25410,20.0
100053,36.0
75475,19.0
81132,77.0
107864,33.0
87987,16.0
48198,30.0
43488,15.0
6863,20.0
80284,22.0
17914,13.0
73687,39.0
45538,20.0
48404,25.0
71150,13.0
96680,30.0
39828,28.0
19186,48.0
38506,40.0
128315,38.0
38743,22.0
113208,18.0
78685,21.0
68637,25.0
46958,20.0
8685,25.0
127664,75.0
43859,32.0
99132,110.0
3465,28.0
9711,50.0
107760,14.0
27446,52.0
81872,26.0
10060,48.0
40082,70.0
125080,22.0
57774,15.0
424,30.0
125271,40.0
12593,69.0
21534,35.0
29842,15.0
53549,20.0
778,105.0
104554,45.0
31968,55.0
124221,9.0
76819,22.0
23120,25.0
107922,18.0
101446,22.0
92186,28.0
77691,19.0
36558,20.0
49544,39.0
128800,11.0
47557,16.0
37064,15.0
107101,34.0
16093,40.0
45482,125.0
35900,65.0
128947,44.0
64368,32.0
119770,42.0
126595,32.0
60652,15.0
60015,60.0
114052,75.0
43408,25.0
96662,32.0
61463,20.0
69692,11.0
81599,15.0
90871,17.0
100301,60.0
69408,20.0
69437,69.0
40366,85.0
64987,12.0
93118,35.0
64345,75.0
122510,120.0
10779,27.0
86506,27.0
55173,11.0
37955,19.0
48143,14.0
11065,79.0
36098,50.0
36423,16.0
113938,45.0
87021,25.0
3884,55.0
85278,69.0
93432,34.0
99915,13.0
9391,140.0
23125,18.0
101102,65.0
101924,30.0
89496,9.0
24724,25.0
20425,21.0
129486,15.0
49062,17.0
32421,26.0
62860,15.0
123649,20.0
43618,10.0
113763,15.0
84174,65.0
51442,27.0
11798,36.0
82235,18.0
125188,60.0
110565,19.0
60549,15.0
10012,48.0
65909,19.0
2514,60.0
85859,32.0
125027,13.0
127326,16.0
122087,28.0
63082,22.0
19619,39.0
74605,22.0
55942,33.0
25643,45.0
347,775.0
67238,13.0
110854,20.0
78785,60.0
109922,55.0
59043,15.0
62184,25.0
65182,22.0
86223,29.0
70015,10.0
120822,15.0
129239,40.0
56206,39.0
37808,17.0
91569,41.0
98865,15.0
108533,20.0
32622,12.0
80750,15.0
36599,75.0
68286,20.0
77330,60.0
120176,36.0
50942,15.0
32307,17.0
9497,18.0
17342,36.0
33438,20.0
39294,100.0
112299,12.0
103921,100.0
67129,50.0
127704,28.0
124301,60.0
101305,28.0
20078,46.0
51408,18.0
13346,14.0
4706,28.0
63792,6.0
36442,20.0
45562,12.0
72095,28.0
96606,18.0
40593,20.0
42017,36.0
71621,10.0
55422,20.0
91583,22.0
107803,25.0
47808,19.0
107746,48.0
42533,29.0
2278,20.0
95481,70.0
47980,24.0
28947,35.0
88492,13.0
111610,65.0
87442,14.0
67020,100.0
31889,15.0
82306,22.0
120980,22.0
59329,150.0
88587,27.0
92305,16.0
91914,18.0
74855,69.0
32017,40.0
106812,11.0
5402,17.0
116062,49.0
106291,80.0
27428,29.0
82339,19.0
93552,48.0
87224,15.0
11550,25.0
16566,15.0
21890,32.0
124852,45.0
72205,45.0
42691,17.0
72609,60.0
23508,75.0
126228,18.0
124348,18.0
17841,15.0
46349,55.0
62540,28.0
66251,26.0
109341,85.0
92579,25.0
103965,16.0
79774,30.0
42399,45.0
75598,6.0
41749,35.0
40631,31.0
28105,105.0
114911,15.0
35224,8.0
79446,30.0
81906,110.0
79704,10.0
56552,13.0
10854,22.0
59024,40.0
116283,36.0
67930,22.0
8578,35.0
107078,18.0
10737,45.0
58544,40.0
106396,125.0
41027,40.0
50974,28.0
90622,9.0
27170,16.0
120650,10.0
20641,25.0
126182,38.0
67459,46.0
58176,18.0
29779,60.0
96469,19.0
44473,14.0
114141,12.0
19995,38.0
97614,56.0
57209,75.0
82535,16.0
26294,20.0
80148,15.0
74262,12.0
66647,10.0
68756,25.0
127023,60.0
44308,20.0
38311,43.0
61885,42.0
7068,13.0
68765,16.0
91666,22.0
110507,70.0
89171,65.0
49542,30.0
58613,225.0
90500,47.0
47550,15.0
10149,10.0
75245,22.0
5627,24.0
32478,44.0
103424,38.0
125861,44.0
78848,55.0
94561,90.0
15993,17.0
48850,30.0
3650,30.0
7237,35.0
24946,23.0
11483,20.0
70428,90.0
7097,110.0
89723,12.0
342,11.0
93951,18.0
123538,9.0
109468,97.0
97154,20.0
120066,46.0
111013,18.0
12030,50.0
93343,25.0
41251,20.0
27528,130.0
45819,75.0
105886,18.0
108795,48.0
8619,20.0
79085,60.0
40573,35.0
113325,15.0
92239,50.0
53897,12.0
6561,15.0
106619,40.0
93273,12.0
95707,30.0
5974,29.0
9020,29.0
12932,28.0
51280,35.0
11251,38.0
44349,35.0
24486,24.0
65113,17.0
18381,34.0
121741,21.0
65532,17.0
52823,210.0
87929,15.0
120077,16.0
22593,15.0
5513,35.0
74795,12.0
29133,14.0
11470,22.0
71617,19.0
23150,40.0
108391,15.0
77502,18.0
114061,16.0
118614,30.0
117109,52.0
26903,55.0
99182,80.0
11437,18.0
2812,25.0
118809,60.0
58838,28.0
28653,13.0
11563,79.0
81334,65.0
104751,29.0
108852,25.0
61443,23.0
26266,35.0
26759,13.0
22058,20.0
92919,19.0
70172,25.0
86810,41.0
19643,38.0
59223,30.0
60330,49.0
115068,30.0
25866,13.0
128510,19.0
96848,27.0
10622,42.0
42971,20.0
103581,14.0
120831,20.0
20278,35.0
98932,60.0
30245,25.0
67085,34.0
120020,100.0
77289,45.0
103410,20.0
51944,45.0
56855,40.0
46247,16.0
96063,19.0
22526,15.0
117078,35.0
52873,25.0
25115,69.0
32134,21.0
113748,35.0
106611,15.0
4353,15.0
94823,25.0
43483,23.0
86701,8.0
53454,40.0
81098,20.0
45081,23.0
40588,14.0
128976,25.0
117202,33.0
71296,20.0
12940,175.0
62984,32.0
47423,11.0
101803,24.0
83108,20.0
36105,22.0
47342,17.0
78225,40.0
124034,15.0
71154,20.0
44853,13.0
97019,38.0
36567,30.0
60611,10.0
123819,50.0
72164,15.0
120436,90.0
30775,10.0
89305,35.0
78688,27.0
5385,13.0
70534,105.0
7817,25.0
7529,95.0
17146,25.0
9163,45.0
91579,60.0
13274,18.0
115144,25.0
37260,10.0
71194,35.0
56745,23.0
66392,49.0
77026,32.0
44750,80.0
446,20.0
18184,24.0
96922,23.0
86877,55.0
63140,21.0
58990,17.0
34406,26.0
66437,22.0
67620,38.0
110093,19.0
13242,19.0
103121,75.0
31887,21.0
102252,65.0
93403,35.0
85997,16.0
96566,27.0
114134,16.0
94051,12.0
84704,28.0
3919,17.0
45396,27.0
72211,38.0
59452,20.0
122954,65.0
113618,14.0
100574,15.0
27127,18.0
41966,65.0
122921,11.0
119189,13.0
84035,17.0
2876,23.0
99546,55.0
364,48.0
100263,79.0
92083,44.0
44450,25.0
64302,11.0
12797,18.0
40135,13.0
86833,100.0
109488,32.0
102721,15.0
23927,20.0
29451,15.0
4802,17.0
66125,30.0
95957,40.0
22105,70.0
105497,24.0
56578,18.0
100286,30.0
72776,37.0
53857,12.0
127245,25.0
90215,12.0
44952,10.0
70486,14.0
62412,20.0
95862,18.0
81585,30.0
110144,35.0
125531,30.0
115387,15.0
35272,9.0
47315,104.0
10337,67.0
79773,12.0
4716,28.0
88413,12.0
18927,14.0
46351,40.0
20054,95.0
95615,50.0
36921,14.0
37699,11.0
89735,65.0
111323,35.0
106374,40.0
85766,38.0
65858,20.0
9729,35.0
854,20.0
50374,75.0
22178,60.0
15242,25.0
842,16.0
105266,24.0
57833,21.0
79161,18.0
129279,38.0
111980,85.0
28026,33.0
121116,21.0
80413,25.0
45894,20.0
83770,68.0
66637,25.0
92388,12.0
63880,18.0
20798,15.0
40306,25.0
13504,10.0
128215,30.0
104838,30.0
61753,10.0
26578,39.0
93221,20.0
101858,36.0
107652,36.0
40099,60.0
27662,20.0
119982,28.0
104598,12.0
117327,28.0
28022,22.0
54575,29.0
61620,60.0
92558,36.0
56002,75.0
9468,11.0
40084,35.0
27657,70.0
102594,21.0
59982,60.0
50697,40.0
75033,20.0
12744,11.0
126738,22.0
124152,23.0
76395,85.0
84009,15.0
48369,20.0
2763,13.0
62903,22.0
9100,22.0
80683,38.0
33299,10.0
119165,12.0
115795,53.0
124172,15.0
118834,32.0
119683,45.0
98137,20.0
35648,17.0
84765,30.0
38996,90.0
10845,65.0
105184,64.0
48610,28.0
109164,45.0
83303,24.0
3902,16.0
5988,19.0
7181,20.0
61065,40.0
52454,30.0
67742,21.0
101063,42.0
22937,17.0
120228,21.0
19891,40.0
43276,14.0
91273,29.0
11873,70.0
34150,10.0
7867,90.0
73187,65.0
67722,18.0
110765,13.0
120927,15.0
25455,30.0
64957,34.0
25793,24.0
113970,45.0
125024,10.0
727,13.0
50162,13.0
127538,29.0
27063,72.0
72597,31.0
97785,28.0
12160,18.0
94421,26.0
113667,15.0
95316,95.0
19117,15.0
46419,42.0
20438,16.0
29753,25.0
33291,20.0
55992,35.0
69801,16.0
96394,17.0
38157,50.0
106472,10.0
104385,94.0
3588,18.0
120551,105.0
46004,125.0
24670,10.0
60725,12.0
47441,22.0
102719,26.0
123331,30.0
96395,15.0
55565,16.0
69202,455.0
80572,12.0
108714,49.0
124613,23.0
28768,30.0
64472,24.0
6795,74.0
114782,52.0
75042,34.0
39576,36.0
47016,20.0
74413,19.0
33628,60.0
4960,23.0
23231,20.0
105548,35.0
70835,18.0
21960,40.0
57793,28.0
100168,55.0
61477,68.0
47749,15.0
17106,35.0
93401,300.0
117280,10.0
84148,22.0
99683,65.0
29335,50.0
26280,24.0
39296,90.0
3173,20.0
111097,54.0
70653,14.0
43466,35.0
111543,11.0
19034,45.0
45669,19.0
98329,28.0
27169,26.0
16688,13.0
95799,12.0
15646,100.0
70230,20.0
67162,30.0
120645,16.0
92185,52.0
37263,29.0
96540,20.0
64551,18.0
20546,48.0
1410,9.0
11560,85.0
102836,38.0
127710,55.0
108158,15.0
117387,7.0
12381,22.0
91184,20.0
34133,45.0
71604,30.0
18873,20.0
106131,80.0
68413,21.0
102794,38.0
26793,26.0
15867,23.0
35644,28.0
113735,21.0
6991,22.0
698,20.0
26074,60.0
50472,8.0
6063,40.0
14525,9.0
94743,38.0
11173,35.0
80000,20.0
83785,30.0
28856,17.0
44791,25.0
68269,40.0
40302,15.0
119858,23.0
48955,40.0
112259,110.0
99189,18.0
121934,650.0
49641,74.0
111659,34.0
39611,15.0
65418,11.0
18466,29.0
76660,30.0
77167,15.0
45215,65.0
42964,22.0
79077,90.0
96405,25.0
79421,15.0
125991,45.0
62623,24.0
73641,21.0
83072,47.0
39076,175.0
3065,49.0
41498,11.0
76001,19.0
39336,12.0
93729,10.0
22277,82.0
110652,35.0
103388,25.0
100701,55.0
10098,40.0
106188,90.0
88622,42.0
107338,12.0
63050,24.0
119130,20.0
36228,50.0
96442,18.0
74996,15.0
77304,38.0
5824,12.0
104582,50.0
28710,15.0
99226,10.0
95449,70.0
34157,12.0
97532,25.0
11914,75.0
32585,27.0
76517,40.0
126469,75.0
18359,11.0
59485,12.0
100081,18.0
42665,20.0
119382,55.0
67350,28.0
21234,20.0
113973,25.0
123489,29.0
83195,36.0
73042,45.0
58257,35.0
63020,19.0
109491,28.0
109979,14.0
56675,30.0
19694,56.0
52195,46.0
65750,50.0
74141,33.0
68727,140.0
68712,100.0
39422,38.0
30270,13.0
88820,16.0
56717,17.0
74821,60.0
65060,15.0
109215,22.0
24008,16.0
64666,8.0
110182,50.0
22157,30.0
17014,70.0
59803,110.0
75453,12.0
87355,16.0
99456,22.0
115013,104.0
31422,82.0
40058,35.0
97994,19.0
97234,124.0
57527,16.0
88911,8.0
100509,30.0
86749,60.0
52267,12.0
28686,23.0
98183,45.0
85700,83.0
44977,28.0
49076,22.0
1139,100.0
106076,20.0
103003,13.0
12719,19.0
12853,16.0
31732,15.0
93373,12.0
43680,23.0
17496,28.0
54013,25.0
104797,10.0
53483,56.0
58390,34.0
107914,30.0
127013,54.0
121338,45.0
16176,50.0
33316,22.0
36465,21.0
49406,15.0
99967,28.0
125439,20.0
49997,25.0
113740,10.0
39585,16.0
98210,25.0
41266,48.0
45399,20.0
71996,55.0
79282,10.0
86986,21.0
90081,29.0
70367,28.0
38373,25.0
69064,11.0
129197,12.0
34289,29.0
26819,17.0
93602,30.0
65993,35.0
59562,8.0
96255,20.0
92699,16.0
31292,30.0
43341,18.0
117382,30.0
